A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2023;10;GUAYAS;ISIDRO AYORA;4;31/10/2023
2023;10;GUAYAS;LOMAS DE SARGENTILLO;11;31/10/2023
2023;10;GUAYAS;MILAGRO;171;31/10/2023
2023;10;GUAYAS;NARANJAL;16;31/10/2023
2023;10;GUAYAS;NARANJITO;39;31/10/2023
2023;10;GUAYAS;NOBOL;15;31/10/2023
2023;10;GUAYAS;PALESTINA;7;31/10/2023
2023;10;GUAYAS;PEDRO CARBO;26;31/10/2023
2023;10;GUAYAS;PLAYAS;31;31/10/2023
2023;10;GUAYAS;SALINAS (SALINAS, CAB. CANTONAL);1;31/10/2023
2023;10;GUAYAS;SALITRE;17;31/10/2023
2023;10;GUAYAS;SAMBORONDON;29;31/10/2023
2023;10;GUAYAS;SAN JACINTO DE YAGUACHI;38;31/10/2023
2023;10;GUAYAS;SANTA LUCIA;17;31/10/2023
2023;10;GUAYAS;SIMON BOLIVAR;8;31/10/2023
2023;10;IMBABURA;ANTONIO ANTE;73;31/10/2023
2023;10;IMBABURA;COTACACHI;21;31/10/2023
2023;10;IMBABURA;IBARRA;312;31/10/2023
2023;10;IMBABURA;OTAVALO;90;31/10/2023
2023;10;IMBABURA;PIMAMPIRO;5;31/10/2023
2023;10;IMBABURA;SAN MIGUEL DE URCUQUI;5;31/10/2023
2023;10;LOJA;CALVAS;24;31/10/2023
2023;10;LOJA;CATAMAYO;24;31/10/2023
2023;10;LOJA;CELICA;11;31/10/2023
2023;10;LOJA;CHAGUARPAMBA;1;31/10/2023
2023;10;LOJA;ESPINDOLA;6;31/10/2023
2023;10;LOJA;GONZANAMA;3;31/10/2023
2023;10;LOJA;LOJA;288;31/10/2023
2023;10;LOJA;MACARA;49;31/10/2023
2023;10;LOJA;OLMEDO;8;31/10/2023
2023;10;LOJA;PALTAS;13;31/10/2023
2023;10;LOJA;PINDAL;4;31/10/2023
2023;10;LOJA;PUYANGO;8;31/10/2023
2023;10;LOJA;QUILANGA;1;31/10/2023
2023;10;LOJA;SARAGURO;10;31/10/2023
2023;10;LOJA;SOZORANGA;1;31/10/2023
2023;10;LOJA;ZAPOTILLO;4;31/10/2023
2023;10;LOS RIOS;BABA;33;31/10/2023
2023;10;LOS RIOS;BABAHOYO;124;31/10/2023
2023;10;LOS RIOS;BUENA FE;21;31/10/2023
2023;10;LOS RIOS;MOCACHE;9;31/10/2023
2023;10;LOS RIOS;MONTALVO;9;31/10/2023
2023;10;LOS RIOS;PALENQUE;3;31/10/2023
2023;10;LOS RIOS;PUEBLOVIEJO;10;31/10/2023
2023;10;LOS RIOS;QUEVEDO;92;31/10/2023
2023;10;LOS RIOS;QUINSALOMA;3;31/10/2023
2023;10;LOS RIOS;URDANETA;6;31/10/2023
2023;10;LOS RIOS;VALENCIA;13;31/10/2023
2023;10;LOS RIOS;VENTANAS;35;31/10/2023
2023;10;LOS RIOS;VINCES;14;31/10/2023
2023;10;MANABI;24 DE MAYO;52;31/10/2023
2023;10;MANABI;BOLIVAR;26;31/10/2023
2023;10;MANABI;CHONE;112;31/10/2023
2023;10;MANABI;EL CARMEN;48;31/10/2023
2023;10;MANABI;FLAVIO ALFARO;14;31/10/2023
2023;10;MANABI;JAMA;3;31/10/2023
2023;10;MANABI;JARAMIJO;9;31/10/2023
2023;10;MANABI;JIPIJAPA;50;31/10/2023
2023;10;MANABI;JUNIN;9;31/10/2023
2023;10;MANABI;MANTA;200;31/10/2023
2023;10;MANABI;MONTECRISTI;40;31/10/2023
2023;10;MANABI;OLMEDO;35;31/10/2023
2023;10;MANABI;PAJAN;16;31/10/2023
2023;10;MANABI;PEDERNALES;35;31/10/2023
2023;10;MANABI;PICHINCHA;9;31/10/2023
2023;10;MANABI;PORTOVIEJO;265;31/10/2023
2023;10;MANABI;PUERTO LOPEZ;2;31/10/2023
2023;10;MANABI;ROCAFUERTE;62;31/10/2023
2023;10;MANABI;SAN VICENTE;79;31/10/2023
2023;10;MANABI;SANTA ANA;23;31/10/2023
2023;10;MANABI;SUCRE;151;31/10/2023
2023;10;MANABI;TOSAGUA;33;31/10/2023
2023;10;MORONA SANTIAGO;GUALAQUIZA;67;31/10/2023
2023;10;MORONA SANTIAGO;HUAMBOYA;4;31/10/2023
2023;10;MORONA SANTIAGO;LIMON INDANZA;5;31/10/2023
2023;10;MORONA SANTIAGO;LOGRO¥O;6;31/10/2023
2023;10;MORONA SANTIAGO;MACAS;69;31/10/2023
2023;10;MORONA SANTIAGO;MORONA;19;31/10/2023
2023;10;MORONA SANTIAGO;PABLO SEXTO;4;31/10/2023
2023;10;MORONA SANTIAGO;PALORA;12;31/10/2023
2023;10;MORONA SANTIAGO;SAN JUAN BOSCO;4;31/10/2023
2023;10;MORONA SANTIAGO;SANTIAGO;21;31/10/2023
2023;10;MORONA SANTIAGO;SUCUA;39;31/10/2023
2023;10;MORONA SANTIAGO;TAISHA;17;31/10/2023
2023;10;MORONA SANTIAGO;TIWINTZA;7;31/10/2023
2023;10;NAPO;ARCHIDONA;36;31/10/2023
2023;10;NAPO;CARLOS JULIO AROSEMENA TOLA;10;31/10/2023
2023;10;NAPO;EL CHACO;23;31/10/2023
2023;10;NAPO;QUIJOS;18;31/10/2023
2023;10;NAPO;TENA;75;31/10/2023
2023;10;ORELLANA;AGUARICO;25;31/10/2023
2023;10;ORELLANA;LA JOYA DE LOS SACHAS;84;31/10/2023
2023;10;ORELLANA;LORETO;30;31/10/2023
2023;10;ORELLANA;PUERTO FRANCISCO DE ORELLANA;125;31/10/2023
2023;10;PASTAZA;ARAJUNO;16;31/10/2023
2023;10;PASTAZA;MERA;21;31/10/2023
2023;10;PASTAZA;PASTAZA;98;31/10/2023
2023;10;PASTAZA;SANTA CLARA;5;31/10/2023
2023;10;PICHINCHA;CAYAMBE;297;31/10/2023
2023;10;PICHINCHA;MEJIA;71;31/10/2023
2023;10;PICHINCHA;PEDRO MONCAYO;38;31/10/2023
2023;10;PICHINCHA;PEDRO VICENTE MALDONADO;9;31/10/2023
2023;10;PICHINCHA;PUERTO QUITO;21;31/10/2023
2023;10;PICHINCHA;QUITO;2423;31/10/2023
2023;10;PICHINCHA;RUMI¥AHUI;103;31/10/2023
2023;10;PICHINCHA;SAN MIGUEL DE LOS BANCOS;25;31/10/2023
2023;10;SANTA ELENA;LA LIBERTAD;119;31/10/2023
2023;10;SANTA ELENA;SALINAS;61;31/10/2023
2023;10;SANTA ELENA;SANTA ELENA;102;31/10/2023
2023;10;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;64;31/10/2023
2023;10;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;280;31/10/2023
2023;10;SUCUMBIOS;CASCALES;28;31/10/2023
2023;10;SUCUMBIOS;CUYABENO;7;31/10/2023
2023;10;SUCUMBIOS;GONZALO PIZARRO;10;31/10/2023
2023;10;SUCUMBIOS;LAGO AGRIO;139;31/10/2023
2023;10;SUCUMBIOS;NUEVA LOJA;22;31/10/2023
2023;10;SUCUMBIOS;PUTUMAYO;11;31/10/2023
2023;10;SUCUMBIOS;SHUSHUFINDI;88;31/10/2023
2023;10;SUCUMBIOS;SUCUMBIOS;10;31/10/2023
2023;10;TUNGURAHUA;AMBATO;319;31/10/2023
2023;10;TUNGURAHUA;BA¥OS DE AGUA SANTA;22;31/10/2023
2023;10;TUNGURAHUA;CEVALLOS;5;31/10/2023
2023;10;TUNGURAHUA;MOCHA;1;31/10/2023
2023;10;TUNGURAHUA;PATATE;15;31/10/2023
2023;10;TUNGURAHUA;QUERO;8;31/10/2023
2023;10;TUNGURAHUA;SAN PEDRO DE PELILEO;48;31/10/2023
2023;10;TUNGURAHUA;SANTIAGO DE PILLARO;34;31/10/2023
2023;10;TUNGURAHUA;TISALEO;4;31/10/2023
2023;10;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;44;31/10/2023
2023;10;ZAMORA CHINCHIPE;CHINCHIPE;8;31/10/2023
2023;10;ZAMORA CHINCHIPE;EL PANGUI;61;31/10/2023
2023;10;ZAMORA CHINCHIPE;NANGARITZA;16;31/10/2023
2023;10;ZAMORA CHINCHIPE;PALANDA;30;31/10/2023
2023;10;ZAMORA CHINCHIPE;PAQUISHA;3;31/10/2023
2023;10;ZAMORA CHINCHIPE;YACUAMBI;1;31/10/2023
2023;10;ZAMORA CHINCHIPE;YANTZAZA;60;31/10/2023
2023;10;ZAMORA CHINCHIPE;ZAMORA;36;31/10/2023
2023;10;SIN REGISTRAR;SIN REGISTRAR;157;31/10/2023
2023;11;AZUAY;CAMILO PONCE ENRIQUEZ;24;30/11/2023
2023;11;AZUAY;CHORDELEG;1;30/11/2023
2023;11;AZUAY;CUENCA;387;30/11/2023
2023;11;AZUAY;GIRON;2;30/11/2023
2023;11;AZUAY;GUACHAPALA;2;30/11/2023
2023;11;AZUAY;GUALACEO;9;30/11/2023
2023;11;AZUAY;NABON;3;30/11/2023
2023;11;AZUAY;O¥A;3;30/11/2023
2023;11;AZUAY;PAUTE;14;30/11/2023
2023;11;AZUAY;PUCARA;3;30/11/2023
2023;11;AZUAY;SANTA ISABEL;5;30/11/2023
2023;11;AZUAY;SEVILLA DE ORO;1;30/11/2023
2023;11;AZUAY;SIGSIG;4;30/11/2023
2023;11;BOLIVAR;CALUMA;15;30/11/2023
2023;11;BOLIVAR;CHILLANES;1;30/11/2023
2023;11;BOLIVAR;CHIMBO;8;30/11/2023
2023;11;BOLIVAR;ECHEANDIA;8;30/11/2023
2023;11;BOLIVAR;GUARANDA;93;30/11/2023
2023;11;BOLIVAR;LAS NAVES;1;30/11/2023
2023;11;BOLIVAR;SAN MIGUEL;90;30/11/2023
2023;11;CA¥AR;AZOGUES;48;30/11/2023
2023;11;CA¥AR;BIBLIAN;4;30/11/2023
2023;11;CA¥AR;CA¥AR;16;30/11/2023
2023;11;CA¥AR;EL TAMBO;2;30/11/2023
2023;11;CA¥AR;LA TRONCAL;12;30/11/2023
2023;11;CA¥AR;SUSCAL;1;30/11/2023
2023;11;CARCHI;BOLIVAR;14;30/11/2023
2023;11;CARCHI;ESPEJO;13;30/11/2023
2023;11;CARCHI;MIRA;6;30/11/2023
2023;11;CARCHI;MONTUFAR;19;30/11/2023
2023;11;CARCHI;SAN PEDRO DE HUACA;3;30/11/2023
2023;11;CARCHI;TULCAN;89;30/11/2023
2023;11;CHIMBORAZO;ALAUSI;18;30/11/2023
2023;11;CHIMBORAZO;CHAMBO;2;30/11/2023
2023;11;CHIMBORAZO;CHUNCHI;7;30/11/2023
2023;11;CHIMBORAZO;COLTA;9;30/11/2023
2023;11;CHIMBORAZO;CUMANDA;10;30/11/2023
2023;11;CHIMBORAZO;GUAMOTE;14;30/11/2023
2023;11;CHIMBORAZO;GUANO;19;30/11/2023
2023;11;CHIMBORAZO;PALLATANGA;6;30/11/2023
2023;11;CHIMBORAZO;PENIPE;5;30/11/2023
2023;11;CHIMBORAZO;RIOBAMBA;258;30/11/2023
2023;11;COTOPAXI;LA MANA;37;30/11/2023
2023;11;COTOPAXI;LATACUNGA;167;30/11/2023
2023;11;COTOPAXI;PANGUA;20;30/11/2023
2023;11;COTOPAXI;PUJILI;59;30/11/2023
2023;11;COTOPAXI;SALCEDO;38;30/11/2023
2023;11;COTOPAXI;SAQUISILI;16;30/11/2023
2023;11;COTOPAXI;SIGCHOS;18;30/11/2023
2023;11;EL ORO;ARENILLAS;35;30/11/2023
2023;11;EL ORO;ATAHUALPA;2;30/11/2023
2023;11;EL ORO;BALSAS;6;30/11/2023
2023;11;EL ORO;CHILLA;3;30/11/2023
2023;11;EL ORO;EL GUABO;22;30/11/2023
2023;11;EL ORO;HUAQUILLAS;59;30/11/2023
2023;11;EL ORO;LAS LAJAS;3;30/11/2023
2023;11;EL ORO;MACHALA;341;30/11/2023
2023;11;EL ORO;PASAJE;51;30/11/2023
2023;11;EL ORO;PI¥AS;9;30/11/2023
2023;11;EL ORO;PORTOVELO;5;30/11/2023
2023;11;EL ORO;SANTA ROSA;35;30/11/2023
2023;11;EL ORO;ZARUMA;14;30/11/2023
2023;11;ESMERALDAS;ATACAMES;145;30/11/2023
2023;11;ESMERALDAS;ELOY ALFARO;16;30/11/2023
2023;11;ESMERALDAS;ESMERALDAS;436;30/11/2023
2023;11;ESMERALDAS;MUISNE;101;30/11/2023
2023;11;ESMERALDAS;QUININDE;36;30/11/2023
2023;11;ESMERALDAS;RIOVERDE;8;30/11/2023
2023;11;ESMERALDAS;SAN LORENZO;17;30/11/2023
2023;11;GALAPAGOS;ISABELA;3;30/11/2023
2023;11;GALAPAGOS;SAN CRISTOBAL;8;30/11/2023
2023;11;GALAPAGOS;SANTA CRUZ;11;30/11/2023
2023;11;GUAYAS;ALFREDO BAQUERIZO MORENO (JUJAN);160;30/11/2023
2023;11;GUAYAS;BALAO;6;30/11/2023
2023;11;GUAYAS;BALZAR;14;30/11/2023
2023;11;GUAYAS;COLIMES;4;30/11/2023
2023;11;GUAYAS;CRNEL. MARCELINO MARIDUE¥A;8;30/11/2023
2023;11;GUAYAS;DAULE;63;30/11/2023
2023;11;GUAYAS;DURAN;130;30/11/2023
2023;11;GUAYAS;EL EMPALME;18;30/11/2023
2023;11;GUAYAS;EL TRIUNFO;19;30/11/2023
2023;11;GUAYAS;GNRAL. ANTONIO ELIZALDE;3;30/11/2023
2023;11;GUAYAS;GUAYAQUIL;1230;30/11/2023
2023;11;GUAYAS;ISIDRO AYORA;4;30/11/2023
2023;11;GUAYAS;LOMAS DE SARGENTILLO;1;30/11/2023
2023;11;GUAYAS;MILAGRO;136;30/11/2023
2023;11;GUAYAS;NARANJAL;88;30/11/2023
2023;11;GUAYAS;NARANJITO;17;30/11/2023
2023;11;GUAYAS;NOBOL;4;30/11/2023
2023;11;GUAYAS;PALESTINA;7;30/11/2023
2023;11;GUAYAS;PEDRO CARBO;14;30/11/2023
2023;11;GUAYAS;PLAYAS;14;30/11/2023
2023;11;GUAYAS;SALINAS (SALINAS, CAB. CANTONAL);1;30/11/2023
2023;11;GUAYAS;SALITRE;6;30/11/2023
2023;11;GUAYAS;SAMBORONDON;26;30/11/2023
2023;11;GUAYAS;SAN JACINTO DE YAGUACHI;20;30/11/2023
2023;11;GUAYAS;SANTA LUCIA;7;30/11/2023
2023;11;GUAYAS;SIMON BOLIVAR;8;30/11/2023
2023;11;IMBABURA;ANTONIO ANTE;127;30/11/2023
2023;11;IMBABURA;COTACACHI;50;30/11/2023
2023;11;IMBABURA;IBARRA;291;30/11/2023
2023;11;IMBABURA;OTAVALO;288;30/11/2023
2023;11;IMBABURA;PIMAMPIRO;7;30/11/2023
2023;11;IMBABURA;SAN MIGUEL DE URCUQUI;17;30/11/2023
2023;11;LOJA;CALVAS;26;30/11/2023
2023;11;LOJA;CATAMAYO;32;30/11/2023
2023;11;LOJA;CELICA;3;30/11/2023
2023;11;LOJA;CHAGUARPAMBA;1;30/11/2023
2023;11;LOJA;ESPINDOLA;5;30/11/2023
2023;11;LOJA;GONZANAMA;8;30/11/2023
2023;11;LOJA;LOJA;210;30/11/2023
2023;11;LOJA;MACARA;6;30/11/2023
2023;11;LOJA;OLMEDO;1;30/11/2023
2023;11;LOJA;PALTAS;12;30/11/2023
2023;11;LOJA;PINDAL;6;30/11/2023
2023;11;LOJA;PUYANGO;9;30/11/2023
2023;11;LOJA;QUILANGA;10;30/11/2023
2023;11;LOJA;SARAGURO;11;30/11/2023
2023;11;LOJA;SOZORANGA;1;30/11/2023
2023;11;LOJA;ZAPOTILLO;5;30/11/2023
2023;11;LOS RIOS;BABA;30;30/11/2023
2023;11;LOS RIOS;BABAHOYO;113;30/11/2023
2023;11;LOS RIOS;BUENA FE;17;30/11/2023
2023;11;LOS RIOS;MOCACHE;3;30/11/2023
2023;11;LOS RIOS;MONTALVO;18;30/11/2023
2023;11;LOS RIOS;PALENQUE;1;30/11/2023
2023;11;LOS RIOS;PUEBLOVIEJO;20;30/11/2023
2023;11;LOS RIOS;QUEVEDO;77;30/11/2023
2023;11;LOS RIOS;QUINSALOMA;5;30/11/2023
2023;11;LOS RIOS;URDANETA;13;30/11/2023
2023;11;LOS RIOS;VALENCIA;11;30/11/2023
2023;11;LOS RIOS;VENTANAS;34;30/11/2023
2023;11;LOS RIOS;VINCES;24;30/11/2023
2023;11;MANABI;24 DE MAYO;43;30/11/2023
2023;11;MANABI;BOLIVAR;23;30/11/2023
2023;11;MANABI;CHONE;47;30/11/2023
2023;11;MANABI;EL CARMEN;32;30/11/2023
2023;11;MANABI;FLAVIO ALFARO;6;30/11/2023
2023;11;MANABI;JAMA;100;30/11/2023
2023;11;MANABI;JARAMIJO;10;30/11/2023
2023;11;MANABI;JIPIJAPA;46;30/11/2023
2023;11;MANABI;JUNIN;3;30/11/2023
2023;11;MANABI;MANTA;127;30/11/2023
2023;11;MANABI;MONTECRISTI;19;30/11/2023
2023;11;MANABI;OLMEDO;2;30/11/2023
2023;11;MANABI;PAJAN;7;30/11/2023
2023;11;MANABI;PEDERNALES;17;30/11/2023
2023;11;MANABI;PICHINCHA;35;30/11/2023
2023;11;MANABI;PORTOVIEJO;167;30/11/2023
2023;11;MANABI;PUERTO LOPEZ;5;30/11/2023
2023;11;MANABI;ROCAFUERTE;15;30/11/2023
2023;11;MANABI;SAN VICENTE;15;30/11/2023
2023;11;MANABI;SANTA ANA;13;30/11/2023
2023;11;MANABI;SUCRE;22;30/11/2023
2023;11;MANABI;TOSAGUA;19;30/11/2023
2023;11;MORONA SANTIAGO;GUALAQUIZA;29;30/11/2023
2023;11;MORONA SANTIAGO;HUAMBOYA;5;30/11/2023
2023;11;MORONA SANTIAGO;LIMON INDANZA;4;30/11/2023
2023;11;MORONA SANTIAGO;LOGRO¥O;1;30/11/2023
2023;11;MORONA SANTIAGO;MACAS;68;30/11/2023
2023;11;MORONA SANTIAGO;MORONA;10;30/11/2023
2023;11;MORONA SANTIAGO;PALORA;5;30/11/2023
2023;11;MORONA SANTIAGO;SAN JUAN BOSCO;5;30/11/2023
2023;11;MORONA SANTIAGO;SANTIAGO;5;30/11/2023
2023;11;MORONA SANTIAGO;SUCUA;20;30/11/2023
2023;11;MORONA SANTIAGO;TAISHA;9;30/11/2023
2023;11;MORONA SANTIAGO;TIWINTZA;4;30/11/2023
2023;11;NAPO;ARCHIDONA;41;30/11/2023
2023;11;NAPO;CARLOS JULIO AROSEMENA TOLA;2;30/11/2023
2023;11;NAPO;EL CHACO;10;30/11/2023
2023;11;NAPO;QUIJOS;7;30/11/2023
2023;11;NAPO;TENA;68;30/11/2023
2023;11;ORELLANA;AGUARICO;26;30/11/2023
2023;11;ORELLANA;LA JOYA DE LOS SACHAS;69;30/11/2023
2023;11;ORELLANA;LORETO;16;30/11/2023
2023;11;ORELLANA;PUERTO FRANCISCO DE ORELLANA;162;30/11/2023
2023;11;PASTAZA;ARAJUNO;27;30/11/2023
2023;11;PASTAZA;MERA;9;30/11/2023
2023;11;PASTAZA;PASTAZA;99;30/11/2023
2023;11;PASTAZA;SANTA CLARA;2;30/11/2023
2023;11;PICHINCHA;CAYAMBE;180;30/11/2023
2023;11;PICHINCHA;MEJIA;94;30/11/2023
2023;11;PICHINCHA;PEDRO MONCAYO;22;30/11/2023
2023;11;PICHINCHA;PEDRO VICENTE MALDONADO;7;30/11/2023
2023;11;PICHINCHA;PUERTO QUITO;10;30/11/2023
2023;11;PICHINCHA;QUITO;1748;30/11/2023
2023;11;PICHINCHA;RUMI¥AHUI;84;30/11/2023
2023;11;PICHINCHA;SAN MIGUEL DE LOS BANCOS;2;30/11/2023
2023;11;SANTA ELENA;LA LIBERTAD;118;30/11/2023
2023;11;SANTA ELENA;SALINAS;41;30/11/2023
2023;11;SANTA ELENA;SANTA ELENA;122;30/11/2023
2023;11;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;34;30/11/2023
2023;11;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;321;30/11/2023
2023;11;SUCUMBIOS;CASCALES;97;30/11/2023
2023;11;SUCUMBIOS;CUYABENO;81;30/11/2023
2023;11;SUCUMBIOS;GONZALO PIZARRO;64;30/11/2023
2023;11;SUCUMBIOS;LAGO AGRIO;147;30/11/2023
2023;11;SUCUMBIOS;NUEVA LOJA;14;30/11/2023
2023;11;SUCUMBIOS;PUTUMAYO;10;30/11/2023
2023;11;SUCUMBIOS;SHUSHUFINDI;130;30/11/2023
2023;11;SUCUMBIOS;SUCUMBIOS;20;30/11/2023
2023;11;TUNGURAHUA;AMBATO;364;30/11/2023
2023;11;TUNGURAHUA;BA¥OS DE AGUA SANTA;16;30/11/2023
2023;11;TUNGURAHUA;CEVALLOS;7;30/11/2023
2023;11;TUNGURAHUA;MOCHA;6;30/11/2023
2023;11;TUNGURAHUA;PATATE;12;30/11/2023
2023;11;TUNGURAHUA;QUERO;6;30/11/2023
2023;11;TUNGURAHUA;SAN PEDRO DE PELILEO;49;30/11/2023
2023;11;TUNGURAHUA;SANTIAGO DE PILLARO;37;30/11/2023
2023;11;TUNGURAHUA;TISALEO;6;30/11/2023
2023;11;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;24;30/11/2023
2023;11;ZAMORA CHINCHIPE;CHINCHIPE;6;30/11/2023
2023;11;ZAMORA CHINCHIPE;EL PANGUI;79;30/11/2023
2023;11;ZAMORA CHINCHIPE;NANGARITZA;3;30/11/2023
2023;11;ZAMORA CHINCHIPE;PALANDA;12;30/11/2023
2023;11;ZAMORA CHINCHIPE;PAQUISHA;7;30/11/2023
2023;11;ZAMORA CHINCHIPE;YACUAMBI;6;30/11/2023
2023;11;ZAMORA CHINCHIPE;YANTZAZA;46;30/11/2023
2023;11;ZAMORA CHINCHIPE;ZAMORA;67;30/11/2023
2023;11;SIN REGISTRAR;SIN REGISTRAR;140;30/11/2023
2024;1;AZUAY;CAMILO PONCE ENRIQUEZ;7;31/1/2024
2024;1;AZUAY;CHORDELEG;1;31/1/2024
2024;1;AZUAY;CUENCA;171;31/1/2024
2024;1;AZUAY;EL PAN;2;31/1/2024
2024;1;AZUAY;GIRON;2;31/1/2024
2024;1;AZUAY;GUALACEO;5;31/1/2024
2024;1;AZUAY;NABON;1;31/1/2024
2024;1;AZUAY;O¥A;1;31/1/2024
2024;1;AZUAY;PAUTE;3;31/1/2024
2024;1;AZUAY;PUCARA;1;31/1/2024
2024;1;AZUAY;SAN FERNANDO;1;31/1/2024
2024;1;AZUAY;SANTA ISABEL;4;31/1/2024
2024;1;AZUAY;SEVILLA DE ORO;1;31/1/2024
2024;1;AZUAY;SIGSIG;5;31/1/2024
2024;1;BOLIVAR;CALUMA;6;31/1/2024
2024;1;BOLIVAR;CHILLANES;5;31/1/2024
2024;1;BOLIVAR;CHIMBO;9;31/1/2024
2024;1;BOLIVAR;ECHEANDIA;7;31/1/2024
2024;1;BOLIVAR;GUARANDA;69;31/1/2024
2024;1;BOLIVAR;LAS NAVES;1;31/1/2024
2024;1;BOLIVAR;SAN MIGUEL;19;31/1/2024
2024;1;CA¥AR;AZOGUES;30;31/1/2024
2024;1;CA¥AR;BIBLIAN;3;31/1/2024
2024;1;CA¥AR;CA¥AR;9;31/1/2024
2024;1;CA¥AR;DELEG;1;31/1/2024
2024;1;CA¥AR;EL TAMBO;3;31/1/2024
2024;1;CA¥AR;LA TRONCAL;14;31/1/2024
2024;1;CARCHI;BOLIVAR;5;31/1/2024
2024;1;CARCHI;ESPEJO;5;31/1/2024
2024;1;CARCHI;MIRA;1;31/1/2024
2024;1;CARCHI;MONTUFAR;2;31/1/2024
2024;1;CARCHI;SAN PEDRO DE HUACA;2;31/1/2024
2024;1;CARCHI;TULCAN;53;31/1/2024
2024;1;CHIMBORAZO;ALAUSI;13;31/1/2024
2024;1;CHIMBORAZO;CHAMBO;1;31/1/2024
2024;1;CHIMBORAZO;CHUNCHI;2;31/1/2024
2024;1;CHIMBORAZO;COLTA;5;31/1/2024
2024;1;CHIMBORAZO;CUMANDA;1;31/1/2024
2024;1;CHIMBORAZO;GUAMOTE;3;31/1/2024
2024;1;CHIMBORAZO;GUANO;8;31/1/2024
2024;1;CHIMBORAZO;PALLATANGA;1;31/1/2024
2024;1;CHIMBORAZO;PENIPE;1;31/1/2024
2024;1;CHIMBORAZO;RIOBAMBA;96;31/1/2024
2024;1;COTOPAXI;LA MANA;19;31/1/2024
2024;1;COTOPAXI;LATACUNGA;54;31/1/2024
2024;1;COTOPAXI;PANGUA;9;31/1/2024
2024;1;COTOPAXI;PUJILI;58;31/1/2024
2024;1;COTOPAXI;SALCEDO;14;31/1/2024
2024;1;COTOPAXI;SAQUISILI;5;31/1/2024
2024;1;COTOPAXI;SIGCHOS;2;31/1/2024
2024;1;EL ORO;ARENILLAS;8;31/1/2024
2024;1;EL ORO;ATAHUALPA;2;31/1/2024
2024;1;EL ORO;EL GUABO;6;31/1/2024
2024;1;EL ORO;HUAQUILLAS;8;31/1/2024
2024;1;EL ORO;LAS LAJAS;2;31/1/2024
2024;1;EL ORO;MACHALA;99;31/1/2024
2024;1;EL ORO;MARCABELI;2;31/1/2024
2024;1;EL ORO;PASAJE;14;31/1/2024
2024;1;EL ORO;PI¥AS;5;31/1/2024
2024;1;EL ORO;PORTOVELO;3;31/1/2024
2024;1;EL ORO;SANTA ROSA;21;31/1/2024
2024;1;EL ORO;ZARUMA;5;31/1/2024
2024;1;ESMERALDAS;ATACAMES;13;31/1/2024
2024;1;ESMERALDAS;ELOY ALFARO;32;31/1/2024
2024;1;ESMERALDAS;ESMERALDAS;58;31/1/2024
2024;1;ESMERALDAS;MUISNE;6;31/1/2024
2024;1;ESMERALDAS;QUININDE;17;31/1/2024
2024;1;ESMERALDAS;RIOVERDE;2;31/1/2024
2024;1;ESMERALDAS;SAN LORENZO;19;31/1/2024
2024;1;GALAPAGOS;SAN CRISTOBAL;1;31/1/2024
2024;1;GALAPAGOS;SANTA CRUZ;4;31/1/2024
2024;1;GUAYAS;ALFREDO BAQUERIZO MORENO (JUJAN);39;31/1/2024
2024;1;GUAYAS;BALAO;4;31/1/2024
2024;1;GUAYAS;BALZAR;2;31/1/2024
2024;1;GUAYAS;COLIMES;1;31/1/2024
2024;1;GUAYAS;CRNEL. MARCELINO MARIDUE¥A;1;31/1/2024
2024;1;GUAYAS;DAULE;42;31/1/2024
2024;1;GUAYAS;DURAN;33;31/1/2024
2024;1;GUAYAS;EL EMPALME;5;31/1/2024
2024;1;GUAYAS;EL TRIUNFO;14;31/1/2024
2024;1;GUAYAS;GNRAL. ANTONIO ELIZALDE;4;31/1/2024
2024;1;GUAYAS;GUAYAQUIL;376;31/1/2024
2024;1;GUAYAS;LOMAS DE SARGENTILLO;2;31/1/2024
2024;1;GUAYAS;MILAGRO;32;31/1/2024
2024;1;GUAYAS;NARANJAL;13;31/1/2024
2024;1;GUAYAS;NARANJITO;12;31/1/2024
2024;1;GUAYAS;NOBOL;4;31/1/2024
2024;1;GUAYAS;PALESTINA;1;31/1/2024
2024;1;GUAYAS;PEDRO CARBO;7;31/1/2024
2024;1;GUAYAS;PLAYAS;7;31/1/2024
2024;1;GUAYAS;SALITRE;1;31/1/2024
2024;1;GUAYAS;SAMBORONDON;17;31/1/2024
2024;1;GUAYAS;SAN JACINTO DE YAGUACHI;5;31/1/2024
2024;1;GUAYAS;SANTA LUCIA;10;31/1/2024
2024;1;GUAYAS;SIMON BOLIVAR;2;31/1/2024
2024;1;IMBABURA;ANTONIO ANTE;13;31/1/2024
2024;1;IMBABURA;COTACACHI;13;31/1/2024
2024;1;IMBABURA;IBARRA;89;31/1/2024
2024;1;IMBABURA;OTAVALO;34;31/1/2024
2024;1;IMBABURA;PIMAMPIRO;2;31/1/2024
